,url,chapter,domain,sub-code,definition
5864,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N31.0,"Uninhibited neuropathic bladder, not elsewhere classified"
5865,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N31.1,"Reflex neuropathic bladder, not elsewhere classified"
5866,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N31.2,"Flaccid neuropathic bladder, not elsewhere classified"
5867,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N31.8,Other neuromuscular dysfunction of bladder
5868,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N31.9,"Neuromuscular dysfunction of bladder, unspecified"
5869,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32,Other disorders of bladder
5870,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32.0,Bladder-neck obstruction
5871,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32.1,Vesicointestinal fistula
5872,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32.2,"Vesical fistula, not elsewhere classified"
5873,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32.3,Diverticulum of bladder
5874,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32.4,"Rupture of bladder, nontraumatic"
5875,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32.8,Other specified disorders of bladder
5876,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N32.9,"Bladder disorder, unspecified"
5877,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N33*,Bladder disorders in diseases classified elsewhere
5878,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N33.0*,Tuberculous cystitis (A18.1†)
5879,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N33.8*,Bladder disorders in other diseases classified elsewhere
5880,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N34,Urethritis and urethral syndrome
5881,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N34.0,Urethral abscess
5882,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N34.1,Nonspecific urethritis
5883,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N34.2,Other urethritis
5884,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N34.3,"Urethral syndrome, unspecified"
5885,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N35,Urethral stricture
5886,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N35.0,Post-traumatic urethral stricture
5887,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N35.1,"Postinfective urethral stricture, not elsewhere classified"
5888,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N35.8,Other urethral stricture
5889,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N35.9,"Urethral stricture, unspecified"
5890,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N36,Other disorders of urethra
5891,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N36.0,Urethral fistula
5892,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N36.1,Urethral diverticulum
5893,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N36.2,Urethral caruncle
5894,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N36.3,Prolapsed urethral mucosa
5895,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N36.8,Other specified disorders of urethra
5896,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N36.9,"Urethral disorder, unspecified"
5897,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N37*,Urethral disorders in diseases classified elsewhere
5898,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N37.0*,Urethritis in diseases classified elsewhere
5899,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N37.8*,Other urethral disorders in diseases classified elsewhere
5900,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39,Other disorders of urinary system
5901,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39.0,"Urinary tract infection, site not specified"
5902,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39.1,"Persistent proteinuria, unspecified"
5903,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39.2,"Orthostatic proteinuria, unspecified"
5904,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39.3,Stress incontinence
5905,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39.4,Other specified urinary incontinence
5906,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39.8,Other specified disorders of urinary system
5907,https://icd.who.int/browse10/2019/en#/N30-N39,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Other diseases of urinary system
(N30-N39)",N39.9,"Disorder of urinary system, unspecified"
5908,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N40,Hyperplasia of prostate
5909,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N41,Inflammatory diseases of prostate
5910,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N41.0,Acute prostatitis
5911,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N41.1,Chronic prostatitis
5912,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N41.2,Abscess of prostate
5913,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N41.3,Prostatocystitis
5914,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N41.8,Other inflammatory diseases of prostate
5915,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N41.9,"Inflammatory disease of prostate, unspecified"
5916,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N42,Other disorders of prostate
5917,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N42.0,Calculus of prostate
5918,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N42.1,Congestion and haemorrhage of prostate
5919,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N42.2,Atrophy of prostate
5920,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N42.3,Dysplasia of prostate
5921,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N42.8,Other specified disorders of prostate
5922,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N42.9,"Disorder of prostate, unspecified"
5923,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N43,Hydrocele and spermatocele
5924,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N43.0,Encysted hydrocele
5925,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N43.1,Infected hydrocele
5926,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N43.2,Other hydrocele
5927,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N43.3,"Hydrocele, unspecified"
5928,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N43.4,Spermatocele
5929,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N44,Torsion of testis
5930,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N45,Orchitis and epididymitis
5931,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N45.0,"Orchitis, epididymitis and epididymo-orchitis with abscess"
5932,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N45.9,"Orchitis, epididymitis and epididymo-orchitis without abscess"
5933,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N46,Male infertility
5934,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N47,"Redundant prepuce, phimosis and paraphimosis"
5935,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48,Other disorders of penis
5936,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.0,Leukoplakia of penis
5937,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.1,Balanoposthitis
5938,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.2,Other inflammatory disorders of penis
5939,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.3,Priapism
5940,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.4,Impotence of organic origin
5941,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.5,Ulcer of penis
5942,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.6,Induratio penis plastica
5943,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.8,Other specified disorders of penis
5944,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N48.9,"Disorder of penis, unspecified"
5945,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N49,"Inflammatory disorders of male genital organs, not elsewhere classified"
5946,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N49.0,Inflammatory disorders of seminal vesicle
5947,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N49.1,"Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens"
5948,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N49.2,Inflammatory disorders of scrotum
5949,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N49.8,Inflammatory disorders of other specified male genital organs
5950,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N49.9,Inflammatory disorder of unspecified male genital organ
5951,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N50,Other disorders of male genital organs
5952,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N50.0,Atrophy of testis
5953,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N50.1,Vascular disorders of male genital organs
5954,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N50.8,Other specified disorders of male genital organs
5955,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N50.9,"Disorder of male genital organs, unspecified"
5956,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N51*,Disorders of male genital organs in diseases classified elsewhere
5957,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N51.0*,Disorders of prostate in diseases classified elsewhere
5958,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N51.1*,Disorders of testis and epididymis in diseases classified elsewhere
5959,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N51.2*,Balanitis in diseases classified elsewhere
5960,https://icd.who.int/browse10/2019/en#/N40-N51,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Diseases of male genital organs
(N40-N51)",N51.8*,Other disorders of male genital organs in diseases classified elsewhere
5961,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60,Benign mammary dysplasia
5962,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60.0,Solitary cyst of breast
5963,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60.1,Diffuse cystic mastopathy
5964,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60.2,Fibroadenosis of breast
5965,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60.3,Fibrosclerosis of breast
5966,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60.4,Mammary duct ectasia
5967,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60.8,Other benign mammary dysplasias
5968,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N60.9,"Benign mammary dysplasia, unspecified"
5969,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N61,Inflammatory disorders of breast
5970,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N62,Hypertrophy of breast
5971,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N63,Unspecified lump in breast
5972,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64,Other disorders of breast
5973,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.0,Fissure and fistula of nipple
5974,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.1,Fat necrosis of breast
5975,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.2,Atrophy of breast
5976,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.3,Galactorrhoea not associated with childbirth
5977,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.4,Mastodynia
5978,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.5,Other signs and symptoms in breast
5979,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.8,Other specified disorders of breast
5980,https://icd.who.int/browse10/2019/en#/N60-N64,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Disorders of breast
(N60-N64)",N64.9,"Disorder of breast, unspecified"
5981,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N70,Salpingitis and oophoritis
5982,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N70.0,Acute salpingitis and oophoritis
5983,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N70.1,Chronic salpingitis and oophoritis
5984,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N70.9,"Salpingitis and oophoritis, unspecified"
5985,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N71,"Inflammatory disease of uterus, except cervix"
5986,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N71.0,Acute inflammatory disease of uterus
5987,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N71.1,Chronic inflammatory disease of uterus
5988,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N71.9,"Inflammatory disease of uterus, unspecified"
5989,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N72,Inflammatory disease of cervix uteri
5990,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73,Other female pelvic inflammatory diseases
5991,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.0,Acute parametritis and pelvic cellulitis
5992,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.1,Chronic parametritis and pelvic cellulitis
5993,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.2,Unspecified parametritis and pelvic cellulitis
5994,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.3,Female acute pelvic peritonitis
5995,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.4,Female chronic pelvic peritonitis
5996,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.5,"Female pelvic peritonitis, unspecified"
5997,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.6,Female pelvic peritoneal adhesions
5998,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.8,Other specified female pelvic inflammatory diseases
5999,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N73.9,"Female pelvic inflammatory disease, unspecified"
6000,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N74*,Female pelvic inflammatory disorders in diseases classified elsewhere
6001,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N74.0*,Tuberculous infection of cervix uteri (A18.1†)
6002,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N74.1*,Female tuberculous pelvic inflammatory disease (A18.1†)
6003,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N74.2*,"Female syphilitic pelvic inflammatory disease (A51.4†, A52.7†)"
6004,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N74.3*,Female gonococcal pelvic inflammatory disease (A54.2†)
6005,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N74.4*,Female chlamydial pelvic inflammatory disease (A56.1†)
6006,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N74.8*,Female pelvic inflammatory disorders in other diseases classified elsewhere
